Number,Author Full Names,Article Title,Source Title,Abstract,Publication Date,Publication Year,Volume,Issue,Early Access Date,UT (Unique WOS ID),Pubmed Id,Survey,N,Relevant,Rel_2
1011,"Zhang, Minyi; Chen, Hongbiao; Wu, Fei; Li, Qiushuang; Lin, Qihui; Cao, He; Zhou, Xiaofeng; Gu, Zihao; Chen, Qing","Heightened Willingness toward Pneumococcal Vaccination in the Elderly Population in Shenzhen, China: A Cross-Sectional Study during the COVID-19 Pandemic",VACCINES,"Background: Elderly population is considered at high risk for pneumococcal diseases. The pneumococcal vaccine coverage presents extremely low among elderly people in China. However, the serious event of COVID-19 drives interest in the pneumococcal vaccine, prompting us investigating the willingness to accept the 23-valent pneumococcal polysaccharide vaccine (PPSV23) and influencing factors among people aged over 60 years during the COVID-19 pandemic. Methods: A cross-sectional study was employed using a self-administered questionnaire in Shenzhen City of China, elaborating the willingness toward PPSV23 in the elderly persons. Binomial logistic analyses were performed to estimate the influencing factors using odds ratios (ORs) and 95% confidence interval (CI). Results: Among 15,066 respondents, 91.5% presented a positive attitude toward PPSV23. Logistic analyses suggested the influencing factors included knowledge about pneumonia (adjusted OR [aOR] 1.391, 95%CI 1.214-1.593), perception of the seriousness of pneumonia (aOR 1.437, 95%CI 1.230-1.680) and preventing way for pneumonia (aOR 1.639, 95%CI 1.440-1.865), worried about getting pneumonia (aOR 2.751, 95%CI 2.444-3.096), understanding vaccine policy (aOR 1.774, 95%CI 1.514-2.079), and influenza vaccine (aOR 3.516 and 95%CI 2.261-5.468) and PPSV23 histories (aOR 3.199, 95%CI 1.492-6.860). Conclusions: The interest surge in pneumococcal vaccine coincided with the COVID-19 outbreak, foreshadowing higher demand for pneumococcal vaccine in the near future.",MAR,2021,9,3,,WOS:000634171800001,33802327,yes,,9(non covid vacc in context of covid),9
1012,"Abdelhafiz, Ahmed Samir; Abd ElHafeez, Samar; Khalil, Mohammad Adnan; Shahrouri, Manal; Alosaim, Bandar; Salem, Raneem O.; Alorabi, Mohamed; Abdelgawad, Fatma; Ahram, Mamoun",Factors Influencing Participation in COVID-19 Clinical Trials: A Multi-National Study,FRONTIERS IN MEDICINE,"In 2020, the World Health Organization has characterized COVID-19, a disease caused by infection with the SARS-CoV-2 virus, as a pandemic. Although a few vaccines and drugs have been approved to, respectively, prevent or treat the disease, several clinical trials are still ongoing to test new vaccines or drugs to mitigate the burden of the pandemic. Few studies have shown the role of host genetics in disease prognosis and drug response highlighting the importance of diverse participation in COVID-19 clinical trials. The goal of this study is to assess public attitudes in Egypt, Saudi Arabia, and Jordan toward participating in COVID-19 clinical trials and to identify the factors that may influence their attitude. An online questionnaire was developed and distributed among the target group through social media platforms. The number of responses was 1,576. Three quarters (74.9%) of participants heard about clinical trials before, 57.6% of them had a positive attitude toward participation in COVID-19 clinical trials. The conduct of clinical trials in accordance with the scientific, research, and ethical guidelines was a strong predictor of willingness to participate in clinical trials. Other positive factors also included protection of family from COVID-19 and contributing to the return to normal community life as well as receiving additional healthcare benefit was the fourth significant predictor. On the other hand, the thought that clinical trials can have a negative impact on the health of participants strongly predicted the unwillingness of individuals to participate in such trials. This was followed by having limited information about the novel coronavirus and COVID-19 and the lack of trust in physicians and hospitals. In general, Arab citizens are accepting the concept and have a positive attitude toward COVID-19 clinical trials. Increasing awareness of COVID-19 and clinical trials, enforcing the concept of altruism, and placing clear policies in conducting clinical trials are needed to increase participation in clinical trials among Arabs.",FEB 23,2021,8,,,WOS:000626453100001,33708777,,,,
1013,"Zhang, Yutong; Luo, Xiaoqin; Ma, Zheng Feei",Willingness of the general population to accept and pay for COVID-19 vaccination during the early stages of COVID-19 pandemic: a nationally representative survey in mainland China,HUMAN VACCINES & IMMUNOTHERAPEUTICS,"The COVID-19 pandemic has caused negative impacts both on populations' health worldwide. COVID-19 vaccines are currently developed and tested in clinical trials. However, limited studies have investigated the willingness to get COVID-19 vaccines in populations. Therefore, the study aimed to determine the individual's willingness to accept and pay for COVID-19 vaccines, and knowledge, attitude, and perceptions (KAP) of COVID-19 vaccines, which hopefully will be available soon. Non-pregnant Chinese adults aged >= 18 years were asked to complete a self-administered KAP COVID-19 vaccine questionnaire distributed between March and May 2020. A total of 1179 participants (574 males and 605 females) were included and the mean age was 36.0 +/- 11.5 years. Both the willingness to be vaccinated against COVID-19 and pay for COVID-19 vaccines were high (77.4% and 81.1%), respectively. Also, the most acceptable price range of COVID-19 vaccine was yen 501-1000 (US $ 75-149). Education and willingness to be vaccinated were significantly associated with some of the responses in KAP (P < .05). In conclusion, our study reported high willingness to be vaccinated against COVID-19 and pay for COVID-19 vaccines in Chinese population. Our findings also provided some important contributions for public health policy makers to formulate appropriate vaccination programs.",JUN 3,2021,17,6,FEB 2021,WOS:000619728300001,33606600,,,,
1014,"Wong, Martin C. S.; Wong, Eliza L. Y.; Huang, Junjie; Cheung, Annie W. L.; Law, Kevin; Chong, Marc K. C.; Ng, Rita W. Y.; Lai, Christopher K. C.; Boon, Siaw S.; Lau, Joseph T. F.; Chen, Zigui; Chan, Paul K. S.",Acceptance of the COVID-19 vaccine based on the health belief model: A population-based survey in Hong Kong,VACCINE,"Background: Vaccines for COVID-19 are anticipated to be available by 2021. Vaccine uptake rate is a crucial determinant for herd immunity. We examined factors associated with acceptance of vaccine based on (1). constructs of the Health Belief Model (HBM), (2). trust in the healthcare system, new vaccine platforms and manufacturers, and (3). self-reported health outcomes. Methods: A population-based, random telephone survey was performed during the peak of the third wave of COVID-19 outbreak (27/07/2020 to 27/08/2020) in Hong Kong. All adults aged >= 18 years were eligible. The survey included sociodemographic details; self-report health conditions; trust scales; and self-reported health outcomes. Multivariable regression analyses were applied to examine independent associations. The primary outcome is the acceptance of the COVID-19 vaccine. Results: We conducted 1200 successful telephone interviews (response rate 55%). The overall vaccine acceptance rate after adjustment for population distribution was 37.2% (95% C.I. 34.5-39.9%). The projected acceptance rates exhibited a J-shaped pattern with age, with higher rates among young adults (18-24 years), then increased linearly with age. Multivariable regression analyses revealed that perceived severity, perceived benefits of the vaccine, cues to action, self-reported health outcomes, and trust in healthcare system or vaccine manufacturers were positive correlates of acceptance; whilst perceived access barriers and harm were negative correlates. Remarkably, perceived susceptibility to infection carried no significant association, whereas recommendation from Government (aOR = 10.2, 95% C.I. 6.54 to 15.9, p < 0.001) was as the strongest driving factor for acceptance. Other key obstacles of acceptance included lack of confidence on newer vaccine platforms (43.4%) and manufacturers without track record (52.2%), which are of particular relevance to the current context. Conclusions: Governmental recommendation is an important driver, whereas perceived susceptibility is not associated with acceptance of COVID-19 vaccine. These HBM constructs and independent predictors inform evidence-based formulation and implementation of vaccination strategies. (C) 2021 The Author(s). Published by Elsevier Ltd.",FEB 12,2021,39,7,,WOS:000615141100020,33461834,,,,
1015,"Maaravi, Yossi; Levy, Aharon; Gur, Tamar; Confino, Dan; Segal, Sandra",The Tragedy of the Commons: How Individualism and Collectivism Affected the Spread of the COVID-19 Pandemic,FRONTIERS IN PUBLIC HEALTH,"Why did COVID-19 hit some countries harder than others? While this question is usually answered based on demographics (e. g., population age), health policy (e.g., quarantine), or economic factors, we argue that cultural variance across countries is just as crucial in understanding how susceptible a society is to the COVID-19 outbreak. To test this hypothesis, we first analyzed data collected across 69 countries and examined the relationship between culture and the impact of COVID. Next, we conducted two studies to validate our findings further and explore the mechanism at hand. As expected, we found that the more individualistic (vs. collectivistic) a country was, the more COVID-19 cases and mortalities it had. We also found that the more individualistic participants were, the higher the chances they would not adhere to epidemic prevention measures. These findings are important in understanding the spread of the pandemic, devising optimal exit strategies from lockdowns, and persuading the population to get the new vaccine against the virus.",FEB 11,2021,9,,,WOS:000621356900001,33643992,,,,
1016,"Harris, Sasekea Yoneka","Covid-19 impact on the Caribbean academic library: Jamaica's preliminary response to people, place, product and services",LIBRARY MANAGEMENT,"Purpose This paper examined the impact of the coronavirus disease 2019 (COVID-19) pandemic on people, place, product and services in Jamaican academic libraries. It also compares the Jamaican academic library's COVID-19 experience with US academic library's COVID-19 preliminary experience. Design/methodology/approach The local academic libraries in higher education in Jamaica (also referred to in this paper as university libraries) were surveyed. Findings Government mandates, university mandates and the absence of a vaccine influenced academic library response. The measures implemented, though unplanned and developed on-the-go, constituted a behavioural change model (BCM). COVID-19 has had a positive-negative impact on library people, place, product and services and has created a new normal for Jamaican academic libraries. Research limitations/implications This paper captures the preliminary response of Jamaican academic libraries to the first wave of the COVID-19 pandemic and its impact on library people, place, product and services. As such, a follow-up survey on changes, challenges, strengths, impact, lessons and plans would be a useful complement to this paper. As COVID-19 information is rapidly evolving, this preliminary response of Jamaica is neither the final nor complete response to the pandemic. Practical implications The COVID-19 pandemic has revealed a gap in the literature on disaster management generally and pandemic management in particular, and on the management of health disasters in academic libraries; this paper seeks to fill this gap, albeit incrementally, through Jamaica's preliminary response to the COVID-19 pandemic. Originality/value This paper gives voice to the Caribbean academic library's COVID-19 experience, through the voice of Jamaica. It is the first scholarly paper on the impact of COVID-19 on university libraries in the Jamaican / English-speaking Caribbean, and so presents the elements of the BCM implemented by Jamaica, which provides an important guide to Caribbean academic library leaders. The findings can also inform the Latin American and Caribbean section of international library papers on COVID-19 impact on academic libraries globally.",JUL 22,2021,42,6-7,FEB 2021,WOS:000619412500001,,,,9(impact of covid on libraries in Jamacia),9
1017,"Theiss, Karsten; Simon, Arne; Graf, Norbert; Rohrer, Tilman",Consequences of the lockdown during the first COVID-19 wave in 34 pediatric practices in Saarland,MONATSSCHRIFT KINDERHEILKUNDE,"Background In the first COVID-19 pandemic wave Saarland was one of the most affected federal states. Pediatric practices are the primary point of contact regarding questions about risk factors, symptoms and suspicion of illness. The lockdown could have a severe impact on overall number of consultancies, preventive medical check-ups and vaccinations. Objective The impact of COVID-19-related lockdowns in Saarland regarding patient care in the ambulatory pediatric setting and general consultation, early preventive consultancy as well as specialized medical care. Material and methods All 53 pediatric practices in Saarland were asked to report their case numbers for calendar weeks 2-26 in 2019 and 2020. These data were analyzed via descriptive statistics. Results Data from 34 (64%) of Saarland's pediatric practices were evaluated. There was a decline of -37% regarding overall cases during lockdown, -9.4% of early diagnosis cases and -35% regarding specialized medical consultancy (4 specialized practices). After lockdown the overall case numbers were significantly reduced with -17.1% in comparison to 2019, the early diagnosis cases caught up nearly completely with +9.4% and also the specialized care showed catch-up effects with +7%. Conclusion Lockdown-related collateral damage regarding preventive performances/activities could be avoided in the ambulatory pediatric setting in Saarland. Cancelled/postponed activities caught up during the observation period. During the observation period, the overall case numbers remained lower than 2019. The reason could be the contribution of SARS-CoV-2 prevention measures to significantly reduce other respiratory infections.",APR,2021,169,4,FEB 2021,WOS:000616736000002,33589846,,,,
1018,"Burger, Andrew E.; Reither, Eric N.; Mamelund, Svenn-Erik; Lim, Sojung",Black-white disparities in 2009 H1N1 vaccination among adults in the United States: A cautionary tale for the COVID-19 pandemic,VACCINE,"Background: Prior research has highlighted racial and ethnic disparities in H1N1 vaccination in the United States. Our study adds to this literature by utilizing an intersectionality framework to examine the joint influence of race and sex on H1N1 vaccination beliefs and behaviors among non-Hispanic blacks and non-Hispanic whites (hereafter blacks and whites). Methods: Using data from the National H1N1 Flu Survey of U.S. adults, we measured differences in beliefs about the safety and efficacy of the H1N1 vaccine among black women, black men, white women, and white men. We then estimated a series of nested logistic regression models to examine how race/sex vaccination disparities were influenced by health beliefs, socioeconomic status (SES), pre-existing conditions, and healthcare. Results: Black respondents were more likely than white respondents to express reservations about the safety and efficacy of the H1N1 vaccine. Consistent with those beliefs, white females reported the highest rate of H1N1 vaccination (28.4%), followed by white males (26.3%), black males (21.6%), and black females (17.5%). Differences in health beliefs, SES, pre-existing conditions, and healthcare explained lower odds of H1N1 vaccination among white men and black men, relative to white women. However, black women experienced 35-45% lower odds of vaccination than white women across all models, highlighting the intersectional nature of these associations. Discussion: The 2009 H1N1 influenza pandemic provides a cautionary tale about the distribution of new vaccines across large populations with diverse racial, sex, and socioeconomic characteristics. Despite differences between the H1N1 and COVID-19 pandemics, our study warns that many black Americans will forego COVID-19 vaccines unless swift action is taken to address black-white disparities in access to vital resources. Public health stakeholders can also encourage widespread adoption of COVID-19 vaccines by tailoring health promotion messages for different groups of racial minorities, especially groups like black women who face intersecting disadvantages. (C) 2021 Elsevier Ltd. All rights reserved.",FEB 5,2021,39,6,,WOS:000610835100012,33454136,,,,
1019,"Ahmed, Nehad J.; Alkhawaja, Faisal Z.; Alrawili, Abdulrahman S.; Almalki, Ziyad S.",Public knowledge and attitudes toward COVID-19 Vaccination: A cross-sectional study,MEDICAL SCIENCE,"Aim: The objective of this study was to explore the public knowledge and attitudes towards COVID-19 Vaccination in Saudi Arabia. Methodology: This was an online, questionnaire-based cross-sectional study included a questionnaire that was prepared using an online questionnaire. The questionnaire was disseminated by social media platforms to be filled by the public in January 2021. Results: Most of the respondents were females (78.00%) and the age of the majority of them was less than 25 years old. Most of the respondents were aware of COVID-19 symptoms (94%), Aware of COVID-19 severity (91%), Aware of COVID-19 risk and negative outcomes (70%) and aware of vaccination necessity (68%). Only 37 % of them agreed that COVID-19 vaccination is effective and only 32% of them agreed that the vaccine is safe. Conclusion: The study showed that there was a good acceptability of the public of COVID-19 vaccination but the respondents are worried about the efficacy and safety of COVID-19 vaccines. Efforts to address these concerns and to improve vaccine usage are required. Additionally, targeted educational interventions are needed to increase COVID-19 vaccine uptake of the future.",FEB,2021,25,108,,WOS:000626258400003,,,,,
1020,"Dinga, Jerome Nyhalah; Sinda, Leontine Kouemou; Titanji, Vincent P. K.",Assessment of Vaccine Hesitancy to a COVID-19 Vaccine in Cameroonian Adults and Its Global Implication,VACCINES,"Since the outbreak of COVID-19 in December 2019, no global consensus treatment has been developed and generally accepted for the disease. However, eradicating the disease will require a safe and efficacious vaccine. In order to prepare for the eventual development of a safe and efficacious COVID-19 vaccine and to enhance its uptake, it is imperative to assess vaccine hesitancy in Cameroonians. After obtaining ethical clearance from the Institutional Review Board of the University of Buea, a questionnaire was administered (May-August 2020) to consenting adults either online or in person. A qualitative thematic analysis was done to analyze the participants' answers to the open questions. A deductive approach was used, that is, the codes and patterns according to the World Health Organization (WHO) Strategic Advisory Group of Experts (SAGE) Working Group Matrix of Determinants of vaccine hesitancy. The number of consenting adult Cameroonians who completed the questionnaire were 2512 (Two thousand five hundred and twelve). Vaccine hesitancy to a COVID-19 vaccine was 84.6% in Cameroonians. Using the WHO recommended Matrix of Determinant of Vaccine hesitancy, the most prominent determinants observed in this study were: Communication and Media Environment, Perception of pharmaceutical industry, Reliability and/or source of vaccine and cost. Most Cameroonians agree that even though there are benefits of a clinical trial, they will prefer it should be done out of the continent and involving African scientists for eventual acceptance and uptake. The concerns of safety, efficacy and confidence has to be addressed using a Public Engagement approach if a COVID-19 vaccine has to be administered successfully in Africa or Cameroon specifically. Since this study was carried out following WHO standards, its result can be compared to those of other studies carried out in different cultural settings using similar standards.",FEB,2021,9,2,,WOS:000623305600001,33669659,,,,
1021,"Ditekemena, John D.; Nkamba, Dalau M.; Mutwadi, Armand; Mavoko, Hypolite M.; Fodjo, Joseph Nelson Siewe; Luhata, Christophe; Obimpeh, Michael; Van Hees, Stijn; Nachega, Jean B.; Colebunders, Robert",COVID-19 Vaccine Acceptance in the Democratic Republic of Congo: A Cross-Sectional Survey,VACCINES,"We investigated the level of willingness for COVID-19 vaccination in the Democratic Republic of Congo (DRC). Data were collected between 24 August 2020 and 8 September 2020 through an online survey. A total of 4131 responses were included; mean age of respondents was 35 years (standard deviation: 11.5); 68.4% were females; 71% had elementary or secondary school education. One fourth (24.1%) were convinced that COVID-19 did not exist. Overall, 2310 (55.9%) indicated they were willing to be vaccinated. In a multivariable regression model, belonging to the middle and high-income category (OR = 1.85, CI: 1.46-2.35 and OR = 2.91, CI: 2.15-3.93, respectively), being tested for COVID-19 (OR = 4.71, CI: 3.62-6.12; p < 0.001), COVID-19 community vaccine acceptance (OR = 14.45, CI: 2.91-71.65; p = 0.001) and acknowledging the existence of COVID-19 (OR = 6.04, CI: 4.42-8.23; p < 0.001) were associated with an increased willingness to be vaccinated. Being a healthcare worker was associated with a decreased willingness for vaccination (OR = 0.46, CI: 0.36-0.58; p < 0.001). In conclusion, the current willingness for COVID-19 vaccination among citizens of the DRC is too low to dramatically decrease community transmission. Of great concern is the low intention of immunization among healthcare workers. A large sensitization campaign will be needed to increase COVID-19 vaccine acceptance.",FEB,2021,9,2,,WOS:000623299300001,33672938,,,,
1022,"Gori, Davide; Reno, Chiara; Remondini, Daniel; Durazzi, Francesco; Fantini, Maria Pia",Are We Ready for the Arrival of the New COVID-19 Vaccinations? Great Promises and Unknown Challenges Still to Come,VACCINES,"While the SARS-CoV-2 pandemic continues to strike and collect its death toll throughout the globe, as of 31 January 2021, the vaccine candidates worldwide were 292, of which 70 were in clinical testing. Several vaccines have been approved worldwide, and in particular, three have been so far authorized for use in the EU. Vaccination can be, in fact, an efficient way to mitigate the devastating effect of the pandemic and offer protection to some vulnerable strata of the population (i.e., the elderly) and reduce the social and economic burden of the current crisis. Regardless, a question is still open: after vaccination availability for the public, will vaccination campaigns be effective in reaching all the strata and a sufficient number of people in order to guarantee herd immunity? In other words: after we have it, will we be able to use it? Following the trends in vaccine hesitancy in recent years, there is a growing distrust of COVID-19 vaccinations. In addition, the online context and competition between pro- and anti-vaxxers show a trend in which anti-vaccination movements tend to capture the attention of those who are hesitant. Describing this context and analyzing its possible causes, what interventions or strategies could be effective to reduce COVID-19 vaccine hesitancy? Will social media trend analysis be helpful in trying to solve this complex issue? Are there perspectives for an efficient implementation of COVID-19 vaccination coverage as well as for all the other vaccinations?",FEB,2021,9,2,,WOS:000623282800001,33670697,,,,
1023,"Lopez-Garcia, Xose; Costa-Sanchez, Carmen; Vizoso, Angel","Journalistic Fact-Checking of Information in Pandemic: Stakeholders, Hoaxes, and Strategies to Fight Disinformation during the COVID-19 Crisis in Spain",INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,"The public health crisis created by COVID-19 represents a challenge for journalists and the media. Specialised information in healthcare and science has turned into a need to deal with the current situation as well as the demand for information by society. In this context of increased uncertainty, the circulation of fake news on social networks and messaging applications has proliferated, producing what has been known as 'infodemic'. This paper is focused on the fact-checking of journalistic content using a combined methodology: content analysis of information denied by the main Spanish fact-checking platforms (Maldita and Newtral) and an in-depth questionnaire to these stakeholders. The results confirm the quantitative and qualitative evolution of disinformation. Quantitatively, more fact-checking is performed during the state of alarm. Qualitatively, hoaxes increase in complexity as the pandemic evolves, in such a way that disinformation engineering takes place, and it is expected to continue until the development of a vaccine.",FEB,2021,18,3,,WOS:000615213000001,33573013,,,,
1024,"Pastorino, Roberta; Villani, Leonardo; Mariani, Marco; Ricciardi, Walter; Graffigna, Guendalina; Boccia, Stefania",Impact of COVID-19 Pandemic on Flu and COVID-19 Vaccination Intentions among University Students,VACCINES,"Flu vaccination for the general population, and specifically for vulnerable subgroups, brings the potential to reduce the impact of the COVID-19 pandemic in terms of mobility, mortality, and hospitalizations. In Italy, flu vaccination is recommended to all >= 6 months of age, even if it is only free of charge for specific categories. We investigated the intentions towards flu and COVID-19 vaccinations from a sample of 436 Italian university students. Results of a web-based survey show that 77.52% of them were willing to get the flu vaccine and 94.73% were willing to be vaccinated against COVID-19 when available. We identified positive predictive factors to undertake flu vaccination as being a medical student, having undertaken a previous vaccination against flu, and having a high level of concern and perceived vulnerability to the COVID-19 pandemic. Reinforced public health activities might consider engaging university students a as possible positive influencer towards flu and COVID-19 vaccination programs.",FEB,2021,9,2,,WOS:000623317500001,33498282,,,,
